Unnamed: 0,1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd
1429,1440,0,3,3,678,1,762,70,467,0,1981,1440,2,12546,70,310,0,7,6,1440,0,1981,1981
1395,1349,1133,4,1,0,6,1094,88,642,0,2005,2482,2,12665,88,245,39,5,8,1094,0,2005,2006
12,912,0,2,3,737,0,175,70,352,3,1962,912,3,12968,70,0,0,6,5,912,0,1962,1962
223,864,0,2,3,582,0,282,70,576,3,1989,864,3,10500,70,0,0,6,4,864,0,1971,1971
823,944,545,3,3,0,6,778,60,240,3,1940,1489,3,9900,60,0,0,7,6,778,0,1940,1950
353,720,0,2,3,0,6,624,60,484,3,2005,720,3,8520,60,0,0,8,6,624,106,1928,2003
865,1002,0,3,3,828,1,174,70,902,3,1973,1002,3,8750,70,76,0,6,5,1002,0,1970,1970
187,808,704,3,3,0,6,660,60,180,3,1916,1656,3,10410,60,0,0,7,5,660,0,1916,1987
1273,1357,0,2,0,719,0,300,124,312,2,1959,1357,0,11512,124,84,0,7,6,1019,0,1959,2006
911,1268,0,3,0,196,0,1072,70,252,3,1978,1268,2,9286,70,0,0,7,5,1268,0,1977,1989
1238,1141,0,3,3,0,6,1141,63,484,3,2005,1141,3,13072,63,0,0,5,6,1141,0,2005,2005
382,939,858,3,0,0,6,939,79,639,3,2006,1797,2,9245,79,0,53,5,7,939,144,2006,2006
951,965,0,3,3,641,1,187,60,300,3,1979,965,3,7800,60,0,0,5,5,828,0,1965,1965
860,912,514,3,3,0,6,912,55,216,3,1925,1426,2,7642,55,0,240,8,7,912,0,1918,1998
20,1218,1158,4,0,0,6,1158,101,853,2,2005,2376,2,14215,101,380,154,5,8,1158,240,2005,2006
1058,1130,1054,3,0,936,2,168,96,836,0,2008,2184,0,11308,96,154,102,5,9,1104,0,2008,2008
1182,2411,2065,4,0,2096,2,300,160,813,0,1996,4476,0,15623,160,0,78,5,10,2396,0,1996,1996
151,1710,0,2,1,1400,6,310,107,866,2,2007,1710,2,13891,107,436,102,5,8,1710,0,2007,2008
236,1414,0,3,0,24,2,1390,65,494,2,2004,1414,2,8773,65,98,105,5,7,1414,0,2004,2004
1393,1221,691,3,3,0,6,482,60,672,3,2003,1912,3,10800,60,0,25,7,6,482,0,1905,2000
247,1375,0,2,3,0,6,1367,75,451,3,1954,1375,3,11310,75,0,30,5,6,1367,0,1954,1954
789,1111,976,5,1,568,3,264,70,444,0,1966,2087,2,12205,70,157,168,8,6,832,0,1966,2007
1059,1096,895,3,2,297,5,557,70,432,3,1977,1991,3,11275,70,480,0,7,6,854,0,1932,1950
96,1588,0,2,0,1162,0,426,78,472,2,1999,1588,2,10264,78,183,29,5,7,1588,0,1999,1999
41,1328,0,2,1,967,1,383,115,308,3,1959,1328,3,16905,115,0,104,6,5,1350,0,1959,1959
848,1307,1051,5,3,0,6,907,75,360,3,1908,2358,3,45600,75,0,40,8,6,907,0,1908,1997
1299,1246,0,3,3,340,3,906,75,305,2,1959,1246,2,7500,75,0,0,7,5,1246,0,1959,1994
628,1040,1040,5,0,650,5,390,70,504,3,1969,2080,1,11606,70,192,0,5,5,1040,0,1969,1969
1181,1652,0,2,1,1480,2,120,64,482,3,2008,1652,2,5587,64,186,53,5,8,1600,162,2008,2008
735,888,880,2,2,390,6,490,60,320,3,1914,1768,3,10800,60,0,341,7,7,880,0,1914,1970
1284,1699,748,4,3,0,6,804,50,336,3,1969,2447,2,9638,50,0,0,7,6,804,0,1919,1990
1374,1026,932,3,3,0,6,1026,85,936,0,2005,1958,2,10625,85,0,210,5,7,1026,0,2005,2005
1040,1803,0,3,3,764,5,370,88,484,2,1957,1803,3,13125,88,67,0,4,5,1134,0,1957,2000
1169,1831,1796,4,1,1387,2,543,118,807,0,1995,3627,2,35760,118,1378,76,5,10,1930,0,1995,1996
490,688,616,3,2,0,6,264,70,336,0,1976,1304,3,2665,70,0,24,6,5,264,141,1976,1976
1335,1334,0,2,3,686,0,664,80,630,2,1977,1334,3,9650,80,360,16,5,6,1350,0,1977,1977
1097,1088,0,2,3,0,6,1074,70,461,2,1987,1088,2,3696,70,0,74,5,8,1074,0,1986,1986
358,1352,0,3,0,716,1,346,92,288,3,1958,1352,2,6930,92,120,0,4,5,1062,0,1958,1958
1340,872,0,3,3,0,6,858,70,480,3,1974,872,3,8294,70,0,0,5,4,858,0,1971,1971
462,864,0,3,3,553,5,311,60,360,3,1965,864,3,8281,60,0,0,5,5,864,0,1965,1965
148,1080,0,3,3,680,2,400,63,0,1,2004,1080,2,7500,63,120,0,5,7,1080,0,2004,2005
310,804,697,3,3,518,0,179,70,420,0,1993,1501,2,7685,70,112,63,5,6,697,0,1993,1994
703,1032,0,4,3,0,6,360,76,672,3,1999,1812,2,7630,76,0,0,9,5,360,344,1900,1996
931,925,0,2,3,623,1,302,70,429,3,1965,925,3,9100,70,0,0,6,5,925,0,1965,1965
679,988,0,3,3,827,5,161,70,572,3,1963,988,3,9945,70,57,0,5,5,988,0,1961,1961
343,1684,0,2,3,28,2,1656,63,564,2,2005,1684,0,8849,63,616,72,5,9,1684,0,2005,2005
197,1360,1360,3,3,916,6,444,174,795,3,1918,3112,2,25419,174,0,16,4,8,1360,0,1918,1990
936,1200,0,2,3,833,6,343,67,555,2,2003,1200,2,10083,67,0,41,5,7,1176,0,2003,2003
345,972,605,3,3,0,6,972,65,312,3,1939,1577,1,6435,65,0,0,5,6,972,0,1939,1950
73,1086,0,3,3,732,0,354,85,490,3,1989,1086,3,10200,85,104,0,7,5,1086,0,1954,2003
1424,1344,0,2,3,690,0,334,70,484,3,1970,1344,3,9503,70,0,28,5,5,1024,0,1958,1983
453,786,0,3,3,0,6,768,75,676,2,2008,1590,2,9000,75,0,30,5,8,768,0,2008,2008
1423,1575,626,4,0,0,6,697,70,432,3,1966,2201,2,19690,70,0,236,7,6,697,0,1966,1966
1155,1437,0,3,1,1157,0,280,90,528,2,1976,1437,2,10768,90,0,21,8,5,1437,0,1976,2004
974,1136,883,3,3,0,6,728,60,532,3,1997,2019,2,11414,60,0,135,8,7,728,0,1910,1993
428,1208,0,2,3,664,2,544,64,628,2,2007,1208,2,6762,64,108,54,5,7,1208,105,2007,2007
383,784,0,2,3,0,6,784,60,360,3,1950,784,3,9000,60,0,0,3,6,784,0,1928,1950
1394,1500,0,2,0,1070,2,286,53,648,0,2006,1500,2,4045,53,45,20,5,7,1356,0,2006,2006
307,1035,371,3,3,0,6,319,70,0,1,1920,1406,1,7920,70,0,144,7,6,319,0,1920,1950
447,956,930,3,3,0,6,930,70,431,0,1998,1886,2,11214,70,0,0,5,7,930,0,1998,1999
1415,1569,0,1,3,988,6,398,51,660,3,2007,1569,2,3635,51,130,20,5,7,1386,0,2007,2007
396,894,0,2,0,777,5,117,60,600,2,1985,894,3,7200,60,0,0,5,5,894,0,1972,1972
72,885,833,3,3,0,6,832,74,427,0,1998,1718,3,10141,74,40,94,5,7,832,0,1998,1998
1316,1630,0,3,1,0,6,1622,61,860,2,2008,1630,0,10226,61,270,42,5,8,1622,0,2008,2008
584,989,584,3,3,0,6,884,51,240,3,1935,1573,2,6120,51,0,0,7,4,884,0,1935,1995
1012,900,602,3,3,0,6,602,55,180,3,1923,1502,2,10592,55,0,0,7,6,602,0,1923,1996
438,694,0,2,3,365,3,75,40,352,3,1990,694,2,4280,40,0,0,6,5,440,0,1913,2002
79,682,548,2,3,0,6,440,60,440,3,1966,1230,3,10440,60,0,0,6,5,440,0,1910,1981
301,1242,1210,4,3,281,6,747,66,683,0,1998,2452,2,16226,66,0,50,5,8,1028,0,1998,1999
255,1286,1005,4,3,0,6,975,66,429,0,1999,2291,2,8738,66,302,0,5,7,975,0,1999,1999
342,1040,0,2,4,0,4,0,70,400,3,1949,1040,3,8544,70,340,0,4,3,0,0,1949,1950
1037,1208,1055,3,3,0,6,1055,70,905,0,2001,2263,2,9240,70,396,45,5,8,1055,0,2001,2002
1035,845,0,3,4,0,4,0,70,290,3,1957,845,3,11500,70,0,0,3,4,0,0,1957,1957
1371,1661,0,3,0,831,1,161,80,377,2,1955,1661,2,9600,80,0,28,6,6,992,0,1955,1996
61,581,530,3,3,0,6,530,60,288,3,1935,1111,1,7200,60,0,0,7,5,530,0,1920,1996
815,1661,0,3,3,0,6,1649,48,598,2,1998,1661,2,12137,48,442,34,5,7,1649,0,1998,1998
706,1824,0,2,1,1219,2,424,70,739,3,1971,1824,2,115149,70,351,48,5,7,1643,0,1971,2002
120,988,0,1,1,938,0,0,70,540,3,1969,988,3,21453,70,0,130,5,6,938,0,1969,1969
399,1112,438,2,3,812,2,280,65,438,0,2007,1550,2,8125,65,100,168,5,7,1092,0,2006,2007
121,772,351,3,3,0,6,732,50,264,3,1979,1123,3,6060,50,0,0,5,4,732,0,1939,1950
54,1360,0,2,3,384,0,0,60,572,3,1962,1360,3,7134,60,0,50,5,5,384,0,1955,1955
930,1466,0,3,0,16,2,1450,73,610,0,2007,1466,2,8925,73,0,18,5,8,1466,0,2007,2007
492,728,728,3,3,0,6,728,105,429,2,2006,1456,3,15578,105,0,0,5,6,728,0,2006,2006
657,851,651,3,3,0,6,776,60,270,2,1931,1502,3,7200,60,0,0,6,7,776,0,1931,2000
180,769,756,3,3,436,2,320,70,440,3,2000,1525,2,2117,70,456,0,5,6,756,0,2000,2000
805,1428,0,3,3,0,6,1417,91,554,2,2008,1428,0,12274,91,256,60,5,7,1417,0,2008,2008
1288,1659,0,2,3,1158,2,343,40,499,0,2000,1659,0,5664,40,0,59,5,8,1501,0,2000,2000
1224,788,702,3,0,724,2,64,60,388,0,2004,1490,2,15384,60,0,75,5,7,788,0,2004,2005
1272,935,0,3,3,560,1,375,70,288,3,1965,935,3,13526,70,114,0,6,5,935,0,1965,1965
169,1707,0,2,3,0,6,1686,70,511,2,1981,1707,3,16669,70,653,64,6,8,1686,0,1981,1981
1230,1361,1259,4,3,917,2,444,70,600,2,1977,2620,3,18890,70,1,24,5,5,1361,0,1977,1977
53,1842,0,2,1,1810,2,32,68,894,0,1981,1842,2,50271,68,0,72,5,9,1842,0,1981,1987
529,2515,0,4,3,1219,5,816,70,484,3,1975,2515,3,32668,70,0,0,3,6,2035,0,1957,1975
586,838,0,2,2,210,5,606,55,275,0,1961,838,1,10267,55,0,0,7,6,816,0,1918,2000
824,1489,0,3,3,0,6,1489,81,776,2,2006,1489,2,11216,81,0,140,5,8,1489,0,2006,2006
131,1032,1022,3,3,695,2,297,70,390,2,2000,2054,2,12224,70,40,48,5,6,992,0,2000,2000
494,886,0,2,3,0,6,190,50,273,3,1938,886,3,5784,50,0,20,8,5,190,0,1938,1996
1150,932,0,2,3,0,6,932,57,306,3,1950,932,2,8280,57,0,0,5,6,932,0,1950,1950
154,1200,0,4,3,0,6,1200,84,312,3,1923,1200,3,11340,84,0,0,5,6,1200,0,1923,1950
1046,1992,876,4,0,240,2,1752,85,716,0,2005,2868,0,16056,85,208,108,5,9,1992,0,2005,2006
1049,930,0,2,4,0,4,0,60,308,3,1946,930,2,11100,60,0,0,7,4,0,0,1946,2006
36,1097,0,3,3,0,6,1097,112,672,3,1995,1097,3,10859,112,0,64,5,5,1097,0,1994,1995
1439,1040,685,3,3,364,2,175,80,550,2,1979,1725,3,11584,80,96,88,6,7,539,0,1979,1979
211,1212,0,3,2,36,2,1176,83,460,2,2009,1212,2,10420,83,0,22,5,6,1212,0,2009,2009
1390,1525,0,3,0,1400,2,125,70,541,2,2000,1525,2,9100,70,244,36,5,7,1525,0,2000,2000
427,907,0,3,3,288,5,619,77,352,3,1964,907,3,8593,77,0,0,6,4,907,0,1957,1957
1276,735,660,3,3,593,1,130,70,497,3,1972,1395,3,12936,70,0,116,6,6,723,0,1972,1972
100,1610,0,3,2,1200,0,410,70,480,2,1977,1610,2,10603,70,28,68,7,6,1610,0,1977,2001
1369,1668,0,3,0,1116,1,541,48,502,0,2003,1668,2,10635,48,171,262,5,8,1657,0,2003,2003
601,780,595,3,3,0,6,780,50,544,3,1979,1375,2,9000,50,0,162,6,6,780,0,1937,1950
905,1063,0,3,3,712,5,344,80,280,2,1954,1063,3,9920,80,110,0,5,5,1056,0,1954,1954
736,1040,0,2,4,0,4,0,60,400,3,1950,1040,3,8544,60,0,0,4,3,0,0,1950,1950
1146,1298,0,3,3,1258,2,40,70,403,3,1985,1298,2,11200,70,85,26,5,6,1298,0,1985,1985
1219,672,546,3,3,0,6,672,21,0,1,1971,1218,3,1680,21,236,0,5,6,672,0,1971,1971
906,1636,0,3,3,63,2,1560,116,865,2,2006,1636,2,13501,116,208,60,5,8,1623,0,2006,2006
1216,1318,584,4,4,0,4,0,68,539,3,1978,1902,3,8930,68,0,0,5,6,0,0,1978,1978
779,1004,0,2,1,975,2,0,78,504,3,1977,1004,3,10530,78,90,0,5,6,975,0,1977,1977
778,2020,0,4,4,0,4,0,60,630,3,1977,2020,3,8400,60,320,0,5,5,0,0,1977,1977
368,1268,0,2,3,540,3,728,78,244,0,1954,1268,3,7800,78,200,98,6,5,1268,0,1954,1954
996,1050,0,3,3,915,5,135,70,368,3,1961,1050,3,10659,70,0,319,6,5,1050,0,1961,1961
1227,912,0,2,3,595,0,317,72,576,3,1992,912,2,8872,72,300,240,8,5,912,0,1965,2008
1213,960,0,2,0,648,2,0,70,364,3,1965,960,3,10246,70,0,0,9,4,648,0,1965,2001
531,751,611,3,2,0,6,611,60,502,0,1920,1362,3,6155,60,0,0,8,6,611,0,1920,1999
42,884,0,2,0,747,0,93,70,504,2,1983,884,2,9180,70,0,0,7,5,840,240,1983,1983
1106,1442,0,3,2,738,2,172,114,719,0,1990,1442,2,10357,114,0,244,5,7,910,0,1990,1991
757,714,672,3,2,438,5,234,70,440,0,1978,1386,3,11616,70,328,0,5,6,672,0,1978,1978
1074,1240,0,2,0,0,6,1240,74,826,2,2006,1240,2,8556,74,0,93,5,7,1240,0,2006,2006
1078,848,0,2,2,662,2,186,37,420,2,2004,848,2,4435,37,169,0,5,6,848,0,2004,2004
791,1062,0,3,0,539,0,490,70,539,2,1976,1062,3,11333,70,0,0,5,6,1029,120,1976,1976
1133,1142,878,3,3,584,2,544,80,466,2,1995,2020,2,9828,80,0,155,5,8,1128,0,1995,1995
126,958,0,2,3,120,0,958,70,440,2,1977,958,3,4928,70,0,205,5,6,1078,0,1976,1976
766,980,734,3,3,394,6,586,80,496,3,1988,1714,3,10421,80,42,66,5,7,980,0,1988,1988
124,1586,0,3,3,0,6,1362,48,435,3,1979,1586,3,17043,48,0,0,5,6,1362,192,1979,1998
205,1442,0,3,3,0,6,1424,99,500,3,1990,1442,3,11851,99,0,34,5,7,1424,0,1990,1990
324,1898,1080,5,3,0,6,710,96,564,0,1967,2978,2,11275,96,300,0,7,7,710,0,1967,2007
719,971,0,3,1,523,6,448,69,300,3,1969,971,3,9920,69,0,0,6,5,971,0,1969,1969
376,914,0,2,0,298,2,572,57,576,3,1998,914,3,8846,57,0,0,5,5,870,0,1996,1996
355,1200,0,3,3,809,0,391,105,521,2,1995,1200,2,11249,105,0,26,5,6,1200,0,1995,1995
86,876,684,3,0,0,6,684,122,400,0,2005,1560,2,11911,122,0,38,5,6,684,0,2005,2005
1172,625,625,2,3,0,6,625,35,625,0,2006,1250,2,4017,35,0,54,5,7,625,0,2006,2007
558,729,717,3,1,604,2,125,57,406,3,1996,1446,3,21872,57,0,22,5,7,729,0,1996,1997
57,860,0,3,3,0,6,860,89,565,2,2004,1720,2,11645,89,0,70,5,7,860,0,2004,2004
1386,1392,1392,5,3,938,6,454,80,564,2,1978,2784,2,16692,80,184,112,5,7,1392,0,1978,1978
1084,807,691,3,3,592,0,99,70,409,0,1995,1498,3,13031,70,0,44,5,6,691,0,1995,1996
675,855,586,3,3,311,0,544,24,440,3,1978,1441,3,2289,24,0,0,6,6,855,0,1978,1978
1072,1002,454,4,2,0,6,810,50,280,3,1954,1456,3,7585,50,0,0,3,5,810,0,1948,1950
9,1077,0,2,3,851,2,140,50,205,2,1939,1077,3,7420,50,0,4,6,5,991,0,1939,1950
1222,1168,678,3,2,196,5,844,78,315,3,1949,1846,3,10496,78,320,0,6,6,1040,0,1949,1950
555,1048,0,2,3,0,6,993,58,280,3,1922,1048,3,6380,58,0,0,6,5,993,0,1922,1950
158,991,956,3,3,222,2,769,100,678,2,2004,1947,2,12552,100,0,136,5,7,991,0,2004,2005
1079,990,0,3,3,495,2,495,65,299,3,1996,990,3,8775,65,0,64,5,5,990,0,1994,1994
984,1302,432,4,4,0,4,0,75,539,3,1977,1734,2,10125,75,0,0,5,5,0,0,1977,1977
574,576,533,3,0,349,0,23,70,288,3,1971,1109,3,10500,70,82,0,7,5,372,0,1971,2005
730,1616,0,2,3,1180,2,415,39,608,2,1995,1616,2,5389,39,0,152,5,8,1595,0,1995,1996
1107,1134,887,3,3,0,6,868,168,422,2,2006,2021,2,23257,168,0,100,5,7,868,0,2006,2006
1104,672,630,3,3,0,6,630,24,440,3,1970,1302,3,2016,24,304,0,5,5,630,0,1970,1970
743,1464,0,3,0,444,0,76,70,480,2,1997,1464,3,12886,70,0,0,6,5,520,0,1963,1999
1177,818,406,3,3,468,5,350,70,210,3,1926,1224,3,3950,70,0,0,8,6,818,0,1926,2004
941,1038,1022,3,3,772,0,220,70,390,2,1999,2060,2,8755,70,298,0,5,7,992,0,1999,1999
1261,1050,0,2,3,504,5,546,80,338,3,1956,1050,3,9600,80,0,0,6,5,1050,0,1956,1956
1317,1352,0,2,3,0,6,1352,47,466,3,2006,1352,2,4230,47,0,241,5,7,1352,0,2006,2007
897,1120,1120,6,4,0,4,0,64,528,3,1979,2240,3,7018,64,0,0,5,5,0,0,1979,1979
629,1350,0,3,1,841,2,407,82,520,2,1964,1350,3,9020,82,259,0,5,6,1248,0,1964,1964
535,820,527,3,1,969,2,148,70,0,1,1910,1347,3,7000,70,0,0,7,5,1117,0,1910,1991
1407,833,0,3,3,625,6,208,70,0,1,1985,833,3,8780,70,0,0,5,5,833,0,1985,1985
406,1166,0,3,3,0,6,1064,51,240,3,1936,1639,3,10480,51,0,0,5,6,1064,0,1936,1950
1246,797,756,3,3,0,6,756,65,615,2,2005,1553,2,8125,65,0,45,5,7,756,0,2005,2006
568,1496,636,1,1,1441,2,55,79,612,0,1983,2132,2,12327,79,0,40,8,8,1496,349,1983,2009
1290,1152,0,3,0,1014,2,138,70,484,2,1964,1152,3,14112,70,86,0,7,5,1152,0,1964,1964
526,928,0,2,3,377,5,551,70,252,3,1956,928,3,13300,70,0,0,7,5,928,0,1956,2000
582,816,0,3,0,816,2,0,81,0,1,1990,816,3,11841,81,104,32,5,6,816,0,1990,1990
1065,1306,954,3,1,1201,2,105,80,533,3,1996,2260,2,14000,80,0,44,5,7,1306,0,1996,1997
1047,990,0,3,3,686,2,304,57,672,3,1996,990,3,9245,57,0,0,5,5,990,0,1994,1995
678,2046,0,3,2,0,6,2046,80,834,0,2008,2046,2,11844,80,464,82,5,8,2046,0,2008,2008
684,1195,644,4,3,0,6,1195,58,486,0,1998,1839,3,16770,58,30,81,5,7,1195,0,1998,1998
820,798,0,3,3,0,6,798,72,595,2,2003,1640,2,7226,72,0,45,5,7,798,0,2003,2003
872,910,0,3,0,0,6,105,74,414,3,1953,910,2,8892,74,0,0,7,5,105,196,1953,1996
1056,1364,0,2,0,659,2,705,43,484,2,2005,1364,2,7052,43,240,36,5,7,1364,0,2005,2005
811,848,0,1,1,662,2,186,70,420,0,2004,848,2,4438,70,169,0,5,6,848,0,2004,2004
245,1872,0,3,0,929,2,916,80,604,3,1988,1872,3,10400,80,102,39,5,7,1845,197,1988,1988
1218,672,0,2,4,0,4,0,52,0,1,1947,912,3,6240,52,0,0,5,4,0,0,1947,1950
543,767,0,1,0,584,2,139,34,367,0,1998,767,3,4058,34,182,40,5,7,723,0,1998,1998
1088,970,739,3,3,0,6,970,24,380,3,2004,1709,2,2522,24,50,40,5,7,970,0,2004,2004
1323,708,0,2,3,280,3,140,50,0,1,1940,708,1,5330,50,0,0,7,4,420,164,1940,1950
769,1690,1589,4,1,1416,0,234,47,841,0,2003,3279,0,53504,47,603,36,5,8,1650,0,2003,2003
567,1535,0,3,3,2,2,1515,70,532,2,2004,1535,2,10171,70,168,0,5,7,1517,0,2004,2004
537,864,0,3,3,600,1,264,70,576,3,1980,864,3,12735,70,0,0,5,4,864,0,1972,1972
1388,1746,0,3,1,1320,2,426,42,758,0,2006,1746,0,14892,42,160,39,5,9,1746,0,2006,2007
794,1086,809,3,3,0,6,712,70,409,0,1994,1895,2,10832,70,0,46,5,7,712,0,1994,1996
554,1040,1006,3,3,866,2,132,85,871,2,2003,2046,2,10625,85,292,62,5,7,998,0,2003,2004
146,875,0,2,3,209,1,506,51,180,3,1931,875,3,6120,51,0,0,7,5,715,0,1931,1993
991,916,826,4,3,216,1,700,121,424,3,1925,1742,2,17671,121,0,169,9,8,916,0,1882,1986
782,1430,0,3,3,0,6,1413,67,605,2,2001,1430,2,16285,67,0,33,5,7,1413,0,2001,2002
1029,672,546,3,3,317,1,355,21,264,3,1972,1218,3,1680,21,281,28,7,6,672,0,1972,1972
641,1057,872,3,3,738,6,319,70,650,0,2001,1929,2,7050,70,0,235,5,7,1057,0,2001,2001
940,1728,0,4,1,1164,5,564,55,574,3,1976,1728,3,12640,55,0,0,5,6,1728,0,1976,1976
598,1647,0,3,2,1283,0,147,80,621,0,1977,1647,2,12984,80,459,0,6,5,1430,0,1977,1977
1119,1040,0,2,3,369,3,671,70,286,2,1959,1040,3,7560,70,0,0,5,5,1040,0,1959,1959
1041,832,800,4,3,539,2,261,70,484,3,1966,1632,2,9130,70,252,40,8,6,800,0,1966,2000
1060,1338,0,2,2,616,2,722,41,582,0,2001,1338,2,4920,41,0,0,5,8,1338,0,2001,2001
130,1216,941,4,3,445,5,479,88,487,3,1966,2157,2,14200,88,309,66,6,7,924,0,1966,1966
650,843,822,3,3,0,6,813,65,562,2,2007,1665,2,8125,65,0,0,6,7,813,0,2007,2007
732,1153,878,3,0,252,0,901,75,541,0,1998,2031,2,11404,75,202,84,5,7,1153,0,1998,1999
143,1501,0,3,1,679,2,811,78,577,2,1999,1501,2,10335,78,183,29,5,7,1490,0,1999,1999
128,688,660,3,3,512,1,148,69,453,2,1966,1348,3,7590,69,266,108,5,6,660,0,1966,1966
1127,1530,0,3,0,1300,2,230,182,630,0,2004,1530,2,14572,182,0,36,5,7,1530,144,2004,2004
599,840,716,3,3,483,6,233,24,452,0,1980,1556,3,1950,24,0,0,6,6,716,0,1980,1980
495,720,0,2,3,495,5,225,60,0,1,1920,720,3,7879,60,0,523,5,4,720,0,1920,1950
607,1112,896,3,3,603,2,293,78,230,3,1948,2008,0,7800,78,0,0,8,5,896,0,1948,2002
1275,992,928,4,3,220,5,708,95,400,3,1948,1920,3,11345,95,567,0,5,5,928,0,1948,1950
552,1717,0,3,0,0,6,1709,87,908,2,2006,1717,2,11146,87,250,39,5,8,1709,0,2006,2006
1002,1574,0,3,3,24,2,1550,75,824,2,2006,1574,2,11957,75,53,104,5,8,1574,0,2006,2006
303,894,0,3,3,894,0,0,70,552,3,1975,894,3,9800,70,0,0,7,5,894,0,1972,1972
516,1378,741,3,3,0,6,689,70,583,3,1972,2119,3,10448,70,333,104,6,6,689,0,1972,1972
1402,1294,0,2,0,0,6,1286,64,662,2,2006,1294,2,6762,64,0,55,5,7,1286,0,2006,2006
853,1445,0,2,1,564,6,563,70,645,2,1964,1445,3,12095,70,115,0,6,6,1127,0,1964,1964
434,630,0,1,0,495,0,135,21,0,1,1972,630,3,1890,21,0,0,7,4,630,0,1972,1972
1006,1657,0,3,3,1237,3,420,70,484,3,1970,1657,3,12155,70,0,0,3,6,1657,0,1970,1970
961,1542,1330,4,3,896,0,434,70,619,0,1977,2872,3,12227,70,424,282,7,6,1330,550,1977,1995
943,1632,0,4,0,0,6,1632,100,576,3,1967,1632,3,25000,100,0,0,4,5,1632,0,1967,1967
1293,832,832,4,3,194,2,638,78,528,2,1976,1664,3,10140,78,0,28,5,7,832,0,1976,1976
354,1192,403,2,3,388,3,552,60,240,3,1940,1595,3,8400,60,0,0,5,6,940,0,1940,2000
213,990,0,3,3,716,0,274,43,576,3,1996,990,3,13568,43,0,0,5,5,990,0,1995,1995
212,932,920,3,3,822,2,78,72,644,2,2009,1852,2,8640,72,0,108,5,7,900,0,2009,2009
1052,1127,850,4,3,442,5,374,100,540,2,1964,1977,3,9500,100,272,52,6,6,816,0,1964,1978
1205,2196,0,2,2,1454,0,704,90,701,2,1990,2196,2,14684,90,234,70,7,7,2158,84,1990,1991
1048,1771,0,3,4,0,4,0,100,336,3,1960,1771,3,21750,100,75,0,4,5,0,0,1960,2006
398,1077,0,2,3,0,6,961,60,338,3,1920,1077,3,8967,60,0,0,2,5,961,0,1920,1950
64,1057,977,3,3,739,2,318,70,645,2,1998,2034,2,9375,70,573,36,5,7,1057,0,1997,1998
1348,1494,0,3,1,1443,2,39,70,514,2,1998,1494,2,16196,70,0,25,5,7,1482,0,1998,1998
349,1848,880,4,3,1410,2,438,56,706,0,2006,2728,0,20431,56,870,0,5,9,1848,0,2005,2006
38,1057,0,3,3,731,2,326,68,246,3,1953,1057,2,7922,68,0,52,7,5,1057,0,1953,2007
534,707,707,3,0,0,6,707,74,403,0,2004,1414,2,9056,74,0,35,5,8,707,0,2004,2004
1030,980,948,5,2,0,6,686,70,0,1,1916,1928,3,7082,70,0,0,8,5,686,0,1916,1995
401,1310,0,3,0,24,2,1286,65,400,0,2005,1310,2,8767,65,0,0,5,7,1310,0,2005,2005
424,1196,0,2,3,616,3,580,72,297,2,1956,1196,3,9000,72,74,44,5,6,1196,0,1956,1956
972,918,0,2,3,0,6,918,55,264,3,1979,918,3,7892,55,0,0,5,6,918,0,1979,1979
713,960,0,3,0,789,0,171,60,576,3,1970,960,3,9873,60,160,288,5,4,960,0,1970,1970
184,936,316,3,3,0,6,504,92,576,3,1986,1252,3,7438,92,0,0,8,5,504,104,1908,1991
225,672,630,3,3,0,6,630,21,280,3,1991,1302,3,1680,21,142,0,5,5,630,0,1971,1971
203,848,0,1,0,662,2,186,70,420,2,2004,848,2,4438,70,205,0,5,6,848,0,2004,2004
175,2158,0,4,0,477,0,725,84,576,3,1950,2158,2,12615,84,0,29,7,6,1202,0,1950,2001
1199,1382,0,3,3,547,5,504,75,459,3,1974,1382,3,11235,75,51,82,5,4,1051,0,1963,1979
935,747,0,1,2,0,6,600,52,528,3,1953,747,3,5825,52,108,0,5,4,600,0,1926,1953
977,1241,0,1,3,1106,2,135,35,569,3,2007,1241,2,4274,35,0,116,5,7,1241,0,2006,2007
532,827,0,2,4,0,4,0,60,392,3,1967,827,3,7200,60,0,0,7,5,0,0,1955,2007
123,1199,0,2,3,300,2,899,55,530,2,1993,1199,2,7892,55,0,63,5,6,1199,0,1993,1993
987,1940,0,3,0,1646,2,284,83,606,0,2010,1940,0,10159,83,450,95,5,9,1930,0,2009,2010
989,798,778,3,3,0,6,770,65,614,2,2006,1576,2,8125,65,0,50,5,7,770,0,2006,2006
394,735,299,2,3,0,6,735,60,240,3,1940,1034,3,10134,60,0,39,6,5,735,0,1940,1950
422,988,0,2,3,0,6,988,100,520,2,1954,988,3,21750,100,0,0,5,5,988,0,1954,1954
141,1734,0,3,0,1300,2,434,78,660,3,2005,1734,2,11645,78,0,24,5,7,1734,0,2005,2005
527,1476,1237,3,0,1330,2,122,67,858,0,2008,2713,0,14948,67,268,66,5,9,1452,0,2008,2008
