Unnamed: 0,1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice
692,1281,1238,4,1,965,2,245,,628,2,1989,2519,2,26178,42.0,293.0,27,5,7,1210,,1989,1990,335000
693,1073,0,2,3,0,6,1073,,326,3,1968,1073,3,5400,60.0,0.0,0,6,5,1073,,1921,1968,108480
694,1067,472,3,3,0,6,927,,576,3,1995,1539,3,6120,51.0,0.0,0,6,5,927,,1936,1950,141500
695,1137,0,2,3,749,2,363,,551,3,1987,1137,2,13811,54.0,72.0,0,6,6,1112,,1987,1987,176000
696,616,0,2,3,616,3,0,,205,3,1921,616,3,6000,50.0,0.0,0,7,5,616,,1921,1950,89000
697,1148,0,2,2,661,3,319,,308,3,1952,1148,3,6420,57.0,0.0,0,7,5,980,0.0,1952,1952,123500
698,894,0,3,3,603,2,291,,336,3,1973,894,3,8450,65.0,0.0,144,8,5,894,416.0,1965,2009,138500
699,1391,0,2,2,16,6,1375,,530,3,2004,1391,2,4282,59.0,0.0,158,5,7,1391,,2004,2004,196000
700,1800,0,3,1,1274,2,526,,765,0,2002,1800,2,14331,85.0,630.0,78,5,8,1800,,2002,2002,312500
701,1164,0,3,3,0,6,1164,,528,3,1969,1164,3,9600,80.0,168.0,0,5,7,1164,0.0,1969,1969,140000
702,1312,1264,4,3,0,6,1234,,666,0,2006,2576,0,12438,82.0,466.0,100,5,8,1234,,2006,2006,361919
703,1032,0,4,3,0,6,360,,672,3,1999,1812,2,7630,76.0,0.0,0,9,5,360,344.0,1900,1996,140000
704,1484,0,3,0,712,2,761,,606,2,2004,1484,2,8400,70.0,109.0,35,5,7,1473,,2004,2005,213000
705,720,372,3,4,0,4,0,,0,1,1930,1092,1,5600,70.0,0.0,0,5,4,0,,1930,1950,55000
706,1824,0,2,1,1219,2,424,,739,3,1971,1824,2,115149,,351.0,48,5,7,1643,,1971,2002,302000
707,1324,0,2,3,863,2,461,,550,0,2006,1324,2,6240,48.0,176.0,38,5,8,1324,,2006,2006,254000
708,728,728,3,0,0,6,728,,400,0,2007,1456,2,9018,65.0,0.0,24,5,7,728,,2007,2007,179540
709,904,0,3,3,0,6,876,0.0,408,3,1966,904,3,7162,,41.0,0,7,5,876,,1966,1966,109900
710,729,0,2,3,0,6,270,,0,1,1935,729,3,4130,56.0,0.0,0,6,3,270,,1935,2003,52000
711,859,319,2,2,0,6,859,,384,2,1964,1178,3,8712,66.0,0.0,0,7,4,859,,1900,1950,102776
712,1228,0,2,2,767,2,461,0.0,472,0,1988,1228,2,4671,40.0,0.0,120,5,8,1228,168.0,1988,1989,189000
713,960,0,3,0,789,0,171,,576,3,1970,960,3,9873,60.0,160.0,288,5,4,960,,1970,1970,129000
714,754,725,3,3,533,2,192,,475,2,1976,1479,2,13517,,289.0,44,8,6,725,,1976,2005,130500
715,1350,0,3,3,0,6,1064,,478,2,1974,1350,3,10140,78.0,174.0,0,5,6,1064,,1974,1974,165000
716,1576,978,3,3,0,6,718,,704,3,1996,2554,3,10800,60.0,0.0,48,8,7,718,,1890,1998,159500
717,1178,0,3,3,1084,1,92,,439,3,1973,1178,2,10000,80.0,0.0,0,6,5,1176,,1973,2000,157000
718,1325,1093,3,1,1173,2,138,,983,2,1993,2418,2,10542,96.0,651.0,154,5,7,1311,,1993,1994,341000
719,971,0,3,1,523,6,448,,300,3,1969,971,3,9920,69.0,0.0,0,6,5,971,,1969,1969,128500
720,1742,0,2,1,1148,2,594,,564,2,1985,1742,2,6563,,0.0,28,5,8,1742,,1985,1985,275000
721,848,0,1,0,662,2,186,,420,3,2004,848,2,4426,,169.0,0,5,6,848,,2004,2004,143000
722,864,0,3,3,191,0,673,,463,3,1994,864,3,8120,70.0,0.0,0,7,4,864,0.0,1970,1970,124500
723,997,0,4,3,0,6,941,,548,3,1958,1470,3,8172,60.0,0.0,0,6,4,941,,1954,1972,135000
724,1698,0,3,3,1234,2,464,,768,3,2007,1698,0,13286,86.0,340.0,64,5,9,1698,,2007,2008,320000
725,864,0,3,3,582,6,282,,660,3,1989,864,2,6960,60.0,0.0,0,6,4,864,,1970,1970,120500
726,1680,0,3,3,808,2,72,,540,0,1988,1680,2,21695,,260.0,44,9,6,880,,1988,2007,222000
727,1232,0,2,0,724,2,508,,632,3,2007,1232,2,7314,64.0,82.0,0,5,7,1232,,2007,2007,194500
728,1776,0,4,3,0,6,1584,,888,3,1968,1776,3,11475,85.0,95.0,25,5,5,1584,,1958,1958,110000
729,848,0,2,3,152,1,628,,539,3,1962,1208,3,6240,52.0,0.0,23,5,4,780,,1925,1950,103000
730,1616,0,2,3,1180,2,415,,608,2,1995,1616,2,5389,39.0,0.0,152,5,8,1595,,1995,1996,236500
731,1146,0,3,0,786,2,82,,438,3,2003,1146,2,9590,73.0,442.0,22,5,7,868,,2003,2003,187500
732,1153,878,3,0,252,0,901,,541,0,1998,2031,2,11404,75.0,202.0,84,5,7,1153,,1998,1999,222500
733,1144,0,3,3,594,1,270,,264,2,1961,1144,3,10000,80.0,0.0,0,6,5,864,,1961,1983,131400
734,948,0,3,3,0,6,948,,300,3,1968,948,3,8978,,0.0,0,5,5,948,,1968,1968,108000
735,888,880,2,2,390,6,490,,320,3,1914,1768,3,10800,60.0,0.0,341,7,7,880,0.0,1914,1970,163000
736,1040,0,2,4,0,4,0,,400,3,1950,1040,3,8544,60.0,0.0,0,4,3,0,,1950,1950,93500
737,901,900,3,3,0,6,893,,800,3,2005,1801,2,10463,72.0,0.0,116,5,8,893,,2005,2005,239900
738,1200,0,3,1,1200,2,0,,0,1,1987,1200,3,10800,60.0,0.0,0,5,5,1200,,1987,1988,179000
739,864,864,3,3,0,6,864,,572,2,2004,1728,2,9313,65.0,0.0,56,5,7,864,,2004,2004,190000
740,768,664,2,3,0,6,264,,360,3,1910,1432,3,9600,60.0,0.0,0,7,5,264,,1910,2002,132000
741,912,0,3,2,832,2,80,,288,3,1962,912,2,6768,65.0,0.0,0,8,6,912,,1961,1996,142000
742,1349,0,3,3,0,6,1349,,539,3,2000,1349,3,8450,65.0,108.0,55,5,7,1349,,2000,2001,179000
743,1464,0,3,0,444,0,76,,480,2,1997,1464,3,12886,70.0,0.0,0,6,5,520,,1963,1999,175000
744,1337,0,2,3,733,2,604,,462,2,1993,1337,2,5395,41.0,0.0,0,5,8,1337,,1993,1993,180000
745,1540,1175,4,3,770,2,372,,831,0,1994,2715,2,8963,,289.0,204,9,8,1142,,1976,1996,299800
746,1276,980,4,3,300,2,652,,554,0,2000,2256,2,8795,,0.0,54,5,7,952,,2000,2000,236000
747,1320,1320,4,3,0,6,1240,,864,3,1950,2640,2,11700,65.0,0.0,0,7,7,1240,,1880,2003,265979
748,1720,0,3,3,919,2,801,,527,0,1996,1720,2,10593,59.0,338.0,56,5,7,1720,,1996,1996,260400
749,1088,441,4,4,0,4,0,,240,3,1945,1529,3,8405,50.0,0.0,0,3,4,0,,1945,1950,98000
750,792,348,3,3,0,6,576,0.0,0,1,1910,1140,3,8800,55.0,0.0,160,7,4,576,0.0,1910,2004,96500
751,660,660,3,3,0,6,660,,400,0,2003,1320,2,7750,,0.0,48,5,7,660,,2003,2003,162000
752,1494,0,3,1,1200,2,279,,576,2,1997,1494,2,9236,79.0,0.0,27,5,6,1479,,1997,1997,217000
753,1060,1038,3,2,0,6,1030,,878,2,2005,2098,0,10240,80.0,178.0,52,5,8,1030,,2005,2005,275500
754,1026,0,3,3,691,2,335,,440,2,1969,1026,2,7930,61.0,0.0,48,8,6,1026,,1969,2005,156000
755,742,729,3,3,381,2,348,,440,3,1999,1471,3,3230,34.0,894.0,24,5,6,729,,1999,1999,172500
756,902,866,3,0,20,2,846,,578,2,2007,1768,2,10769,68.0,0.0,105,5,8,866,,2007,2007,212000
757,714,672,3,2,438,5,234,,440,0,1978,1386,3,11616,,328.0,0,5,6,672,,1978,1978,158900
758,757,0,2,3,549,0,195,,440,3,1999,1501,3,2280,24.0,360.0,0,5,7,744,,1999,1999,179400
759,1328,1203,4,0,888,3,430,,752,2,1995,2531,2,12257,65.0,513.0,98,5,8,1318,,1995,1995,290000
760,864,0,2,3,612,5,252,,300,3,2008,864,3,9100,70.0,0.0,0,6,6,864,,1959,1959,127500
761,1301,0,2,2,405,3,740,,440,3,1965,1301,1,6911,60.0,0.0,0,5,5,1145,,1924,1950,100000
762,783,764,3,2,24,2,732,,614,3,2009,1547,2,8640,72.0,0.0,45,5,7,756,,2009,2009,215200
763,1268,1097,3,2,1163,2,89,,856,3,1999,2365,2,9430,82.0,673.0,128,5,8,1252,,1999,1999,337000
764,1494,0,2,0,437,3,1057,,481,0,1995,1494,0,9549,30.0,0.0,30,5,8,1494,,1995,1996,270000
765,1506,0,2,3,0,6,1498,,592,3,2008,1506,0,14587,75.0,284.0,174,5,9,1498,,2008,2008,264132
766,980,734,3,3,394,6,586,,496,3,1988,1714,3,10421,80.0,42.0,66,5,7,980,,1988,1988,196500
767,983,767,4,2,660,0,323,,423,3,1989,1750,3,12508,75.0,0.0,0,7,6,983,,1940,1985,160000
768,1836,0,3,3,24,2,1836,,484,0,2004,1836,2,9100,70.0,0.0,33,5,7,1860,,2004,2005,216837
769,1690,1589,4,1,1416,0,234,,841,0,2003,3279,0,53504,47.0,603.0,36,5,8,1650,,2003,2003,538000
770,858,0,2,0,685,2,173,,576,3,1983,858,3,7252,,0.0,0,5,5,858,120.0,1982,1982,134900
771,1220,0,2,3,836,3,0,,396,3,1951,1220,3,8877,67.0,0.0,0,5,4,836,,1951,1951,102000
772,1117,0,3,0,694,0,335,,672,3,1976,1117,3,7819,94.0,0.0,0,5,6,1029,,1976,1976,107000
773,912,0,2,3,456,5,456,,275,2,1958,912,3,10150,70.0,1.0,0,5,5,912,,1958,1958,114500
774,1973,0,3,0,0,6,1935,0.0,895,0,2006,1973,2,14226,110.0,375.0,45,5,8,1935,,2006,2006,395000
775,1204,0,2,3,866,2,338,,412,3,1998,1204,3,4500,32.0,320.0,247,5,6,1204,,1998,1998,162000
776,1614,0,3,0,20,2,1594,,865,2,2005,1614,2,11210,86.0,240.0,59,5,7,1614,,2005,2006,221500
777,894,0,3,3,762,0,102,,440,3,1974,894,3,13350,100.0,0.0,0,5,5,864,,1974,1974,142500
778,2020,0,4,4,0,4,0,,630,3,1977,2020,3,8400,60.0,320.0,0,5,5,0,0.0,1977,1977,144000
779,1004,0,2,1,975,2,0,,504,3,1977,1004,3,10530,78.0,90.0,0,5,6,975,,1977,1977,135000
780,1253,0,3,3,0,6,1237,,402,0,1995,1253,3,7875,63.0,38.0,21,5,7,1237,,1995,1996,176000
781,810,0,3,3,387,0,374,0.0,484,2,1992,1603,2,7153,65.0,0.0,124,5,6,761,,1992,1992,175900
782,1430,0,3,3,0,6,1413,0.0,605,2,2001,1430,2,16285,67.0,0.0,33,5,7,1413,,2001,2002,187100
783,1110,0,2,0,1097,2,0,,602,0,1978,1110,2,9101,,104.0,30,6,5,1097,,1978,1978,165500
784,742,742,3,3,0,6,742,,0,1,1914,1484,3,6300,35.0,0.0,291,6,6,742,,1914,2001,128000
785,1342,0,3,3,925,5,447,,457,3,1967,1342,3,9790,,0.0,0,5,6,1372,,1967,1967,161500
786,966,686,4,3,686,3,0,,416,3,1961,1652,3,10800,60.0,0.0,0,6,5,686,,1915,1950,139000
787,1128,956,4,3,656,2,300,,618,2,2004,2084,2,10142,76.0,0.0,45,5,7,956,,2004,2004,233000
788,901,0,2,3,0,6,901,0.0,281,3,1954,901,3,6000,50.0,0.0,0,7,4,901,,1954,2000,107900
789,1111,976,5,1,568,3,264,,444,0,1966,2087,2,12205,,157.0,168,8,6,832,,1966,2007,187500
790,1145,0,2,3,16,2,1129,,397,0,2005,1145,2,3182,43.0,11.0,16,5,7,1145,,2005,2006,160200
791,1062,0,3,0,539,0,490,,539,2,1976,1062,3,11333,,0.0,0,5,6,1029,120.0,1976,1976,146800
792,1127,886,3,0,862,6,255,,455,3,1997,2013,3,9920,92.0,0.0,130,5,7,1117,,1996,1997,269790
793,1496,0,2,0,0,6,1496,,474,3,2007,1496,2,9158,76.0,140.0,130,5,8,1496,,2007,2007,225000
794,1086,809,3,3,0,6,712,,409,0,1994,1895,2,10832,,0.0,46,5,7,712,,1994,1996,194500
795,888,676,3,3,0,6,650,0.0,476,3,1980,1564,3,8400,70.0,130.0,50,6,6,650,,1980,1981,171000
796,1285,0,3,3,0,6,660,,528,2,1977,1285,3,8197,71.0,148.0,0,5,6,660,,1977,1977,143500
797,773,0,2,3,570,6,203,,240,3,1953,773,3,7677,57.0,0.0,0,5,5,773,,1953,1953,110000
798,1966,1174,4,3,0,6,1926,,820,0,2009,3140,0,13518,104.0,860.0,78,5,9,1926,,2008,2009,485000
799,981,787,3,3,569,0,162,,240,3,1939,1768,2,7200,60.0,252.0,0,7,5,731,,1937,1950,175000
800,1072,616,4,1,462,2,154,185.0,603,2,1997,1688,2,12798,79.0,0.0,114,5,6,616,,1997,1997,200000
801,1196,0,2,3,197,3,999,,440,3,1957,1196,3,4800,40.0,0.0,0,7,4,1196,,1916,1990,109900
802,728,728,3,0,648,2,80,,410,0,2005,1456,2,8199,63.0,0.0,18,5,7,728,36.0,2005,2005,189000
803,1734,1088,3,1,0,6,1734,,1020,2,2009,2822,0,13891,107.0,424.0,170,5,9,1734,,2008,2009,582933
804,1128,0,2,3,812,3,124,,286,3,1954,1128,3,9000,75.0,0.0,0,5,5,936,,1954,1954,118000
805,1428,0,3,3,0,6,1417,,554,2,2008,1428,0,12274,91.0,256.0,60,5,7,1417,,2008,2008,227680
806,980,0,3,0,661,6,319,,384,0,1967,980,3,9750,75.0,0.0,0,5,5,980,,1967,1967,135500
807,1072,504,3,1,1309,2,15,,528,2,1923,1576,2,21384,144.0,0.0,312,6,5,1324,,1923,2004,223500
808,1086,0,3,0,690,0,334,,484,2,1966,1086,3,13400,85.0,1047.0,0,5,5,1024,,1966,1966,159950
809,1075,1063,2,3,0,6,849,,360,3,1910,2138,3,8100,90.0,0.0,156,5,5,849,,1898,1965,106000
810,1309,0,3,3,663,0,377,,484,2,1974,1309,2,10140,78.0,99.0,0,6,6,1040,,1974,1999,181000
811,848,0,1,1,662,2,186,,420,0,2004,848,2,4438,,169.0,0,5,6,848,,2004,2004,144500
812,1044,0,2,0,0,6,540,,504,3,1952,1044,1,8712,66.0,0.0,0,5,5,540,0.0,1952,1952,55993
813,1442,0,4,3,608,5,834,,301,2,1958,1442,3,9750,75.0,243.0,0,6,6,1442,,1958,1958,157900
814,686,564,3,3,0,6,686,,280,3,1955,1250,1,8248,45.0,0.0,0,7,5,686,,1918,1950,116000
815,1661,0,3,3,0,6,1649,0.0,598,2,1998,1661,2,12137,48.0,442.0,34,5,7,1649,,1998,1998,224900
816,1008,0,2,3,486,1,522,,275,3,1954,1008,3,11425,,0.0,0,6,5,1008,,1954,1954,137000
817,1689,0,3,3,1218,2,350,,857,2,2002,1689,2,13265,,148.0,59,5,8,1568,,2002,2002,271000
818,1052,0,3,0,504,6,506,,440,3,1971,1052,3,8816,80.0,80.0,0,7,6,1010,,1971,1971,155000
819,1358,0,2,2,733,6,625,0.0,484,2,2010,1358,2,6371,44.0,128.0,35,5,7,1358,,2009,2010,224000
820,798,0,3,3,0,6,798,,595,2,2003,1640,2,7226,72.0,0.0,45,5,7,798,0.0,2003,2003,183000
821,936,0,2,3,0,6,936,112.0,576,3,1974,936,3,6000,60.0,0.0,32,4,4,936,,1953,1953,93000
822,886,847,3,1,0,6,847,,433,0,2003,1733,2,12394,,0.0,48,5,7,847,,2003,2003,225000
823,944,545,3,3,0,6,778,,240,3,1940,1489,3,9900,60.0,0.0,0,7,6,778,,1940,1950,139500
824,1489,0,3,3,0,6,1489,,776,2,2006,1489,2,11216,81.0,0.0,140,5,8,1489,,2006,2006,232600
825,2084,0,2,0,1636,2,442,,1220,0,2007,2084,0,14803,114.0,816.0,45,5,10,2078,,2007,2008,385000
826,784,0,2,3,784,0,0,,0,1,1924,784,2,6130,50.0,0.0,0,6,5,784,,1924,1950,109500
827,1434,0,3,3,20,2,1434,,527,2,2001,1434,2,8529,65.0,0.0,39,5,7,1454,,2001,2001,189000
828,1160,966,3,1,249,3,764,0.0,538,0,1967,2126,3,28698,,0.0,0,5,5,1013,,1967,1967,185000
829,623,520,2,3,0,6,600,0.0,480,2,2005,1223,2,2544,24.0,0.0,166,5,7,600,,2005,2005,147400
830,1392,0,3,3,1040,5,352,,458,2,1957,1392,3,11900,80.0,387.0,0,5,6,1392,0.0,1957,1957,166000
831,600,520,2,3,0,6,600,0.0,480,2,2005,1200,2,3180,30.0,0.0,166,5,7,600,,2005,2005,151000
832,941,888,3,3,483,2,458,,613,2,2003,1829,2,9548,44.0,223.0,39,6,7,941,,2003,2003,237000
833,1516,0,3,3,1022,5,494,,472,2,1964,1516,3,10004,100.0,180.0,0,6,6,1516,,1964,1964,167000
834,1144,0,3,3,572,5,572,,456,3,1961,1144,3,7875,75.0,136.0,0,6,5,1144,,1961,1961,139950
835,1067,0,2,3,442,1,625,,436,3,1996,1067,2,9600,60.0,0.0,0,7,4,1067,,1950,1995,128000
836,1559,0,2,3,338,5,1221,,812,3,1948,1559,3,8100,90.0,0.0,116,6,5,1559,,1948,1973,153500
837,504,483,2,3,330,1,153,0.0,264,3,1973,987,3,1680,21.0,158.0,0,5,6,483,,1973,1973,100000
838,1099,0,3,3,0,6,1099,,352,3,1999,1099,2,9525,75.0,0.0,0,6,5,1099,,1995,2006,144000
839,768,432,3,3,352,1,416,,240,3,1946,1200,3,11767,70.0,0.0,0,6,5,768,0.0,1946,1995,130500
840,810,672,3,3,156,1,516,,400,3,1934,1482,1,12155,,0.0,0,8,6,672,,1925,1950,140000
841,958,581,3,3,0,6,650,,686,3,1983,1539,2,10440,60.0,0.0,78,8,5,650,,1904,2002,157500
842,1165,0,3,1,760,5,367,,490,2,1966,1165,3,9020,82.0,183.0,129,7,6,1127,,1966,1966,174900
843,1800,0,6,3,0,6,1800,,0,1,1961,1800,3,8000,80.0,0.0,0,4,5,1800,,1961,1961,141000
844,876,540,4,2,0,6,876,,720,3,1949,1416,3,12665,100.0,0.0,0,8,5,876,,1915,1950,153900
845,1701,0,3,1,1390,0,0,,611,0,1975,1701,3,16647,,0.0,0,5,5,1390,,1975,1981,171000
846,1006,769,3,3,513,0,227,,425,3,1993,1775,2,9317,75.0,137.0,72,5,7,740,,1993,1993,213000
847,864,0,2,0,460,1,404,,338,3,1972,864,3,15523,36.0,0.0,0,6,5,864,,1972,1972,133500
848,1307,1051,5,3,0,6,907,,360,3,1908,2358,3,45600,75.0,0.0,40,8,6,907,,1908,1997,240000
849,1094,761,3,3,0,6,528,,512,2,1976,1855,3,9600,80.0,360.0,100,7,6,528,,1976,1994,187000
850,848,0,1,0,659,2,189,,420,0,2003,848,2,4435,36.0,170.0,0,5,6,848,140.0,2003,2003,131500
851,1456,0,2,1,0,6,1273,,400,0,2003,1456,2,3196,,40.0,20,5,8,1273,143.0,2003,2003,215000
852,918,728,4,3,364,5,554,,240,3,1941,1646,3,7128,53.0,0.0,0,5,7,918,,1941,1950,164000
853,1445,0,2,1,564,6,563,,645,2,1964,1445,3,12095,,115.0,0,6,6,1127,,1964,1964,158000
854,1779,0,3,2,1188,0,575,,454,3,1955,1779,3,17920,102.0,0.0,418,4,5,1763,,1955,1974,170000
855,1040,0,3,3,659,0,381,,260,3,1962,1040,3,6897,,0.0,104,8,5,1040,,1962,2010,127000
856,1026,0,3,1,505,2,435,,576,3,1981,1026,3,10970,,0.0,0,6,6,940,,1978,1978,147000
857,779,702,3,3,0,6,702,,343,0,1994,1481,3,8125,65.0,0.0,36,5,6,702,,1994,1995,174000
858,1370,0,3,3,0,6,1090,,479,2,1976,1370,3,10400,80.0,189.0,0,5,7,1090,,1976,1976,152000
859,1512,1142,4,2,619,1,435,,619,3,1968,2654,2,11029,,220.0,65,7,6,1054,,1968,1984,250000
860,912,514,3,3,0,6,912,,216,3,1925,1426,2,7642,55.0,0.0,240,8,7,912,,1918,1998,189950
861,1039,0,3,2,841,1,198,,504,3,1965,1039,3,11625,75.0,0.0,0,4,5,1039,,1965,1965,131500
862,1097,0,3,3,338,2,702,,480,3,1986,1097,3,9672,81.0,0.0,0,5,6,1040,,1984,1985,152000
863,1148,0,3,3,1148,1,0,,672,3,1959,1148,3,7931,70.0,0.0,0,5,5,1148,,1959,1959,132500
864,1372,0,3,3,0,6,1372,0.0,529,0,2008,1372,2,8640,72.0,0.0,140,5,7,1372,,2007,2008,250580
865,1002,0,3,3,828,1,174,,902,3,1973,1002,3,8750,,76.0,0,6,5,1002,,1970,1970,148500
866,1646,0,3,0,0,6,1638,,870,2,2007,1646,2,10656,67.0,274.0,80,5,8,1638,,2006,2007,248900
867,1120,0,3,3,932,0,108,,544,2,1961,1120,1,6970,85.0,0.0,0,5,4,1040,,1961,1961,129000
868,1547,720,2,4,0,4,0,,672,3,1979,2320,3,14762,,0.0,144,6,5,0,,1948,1950,169000
869,1062,887,3,3,750,2,300,,574,0,1993,1949,2,9938,80.0,246.0,90,5,7,1050,,1993,1994,236000
870,894,0,2,3,0,6,894,,308,3,1962,894,3,6600,60.0,0.0,0,5,5,894,,1962,1962,109500
871,878,804,3,3,505,2,299,,523,2,1998,1682,2,8750,70.0,116.0,77,5,6,804,,1998,1998,200500
872,910,0,3,0,0,6,105,,414,3,1953,910,2,8892,74.0,0.0,0,7,5,105,196.0,1953,1996,116000
873,1036,0,3,3,375,5,457,,288,3,1949,1268,3,12144,60.0,0.0,28,7,5,832,,1949,1950,133000
874,676,455,3,3,0,6,676,,200,3,1941,1131,3,5720,52.0,0.0,0,6,5,676,,1941,1950,66500
875,1426,1184,4,0,64,2,1120,,550,0,2007,2610,0,9000,75.0,0.0,364,5,8,1184,,2007,2007,303477
876,1040,0,3,1,633,0,431,,648,3,1963,1040,3,25286,94.0,0.0,0,5,4,1064,,1963,1963,132250
877,1462,0,4,3,1170,2,292,,738,0,2004,2224,0,8834,74.0,216.0,0,5,9,1462,,2004,2005,350000
878,1155,0,3,0,899,0,210,,576,3,1987,1155,2,11782,88.0,0.0,0,7,5,1109,192.0,1961,1995,148000
879,864,0,3,3,646,0,218,0.0,336,3,1978,864,3,7000,,90.0,0,8,5,864,,1978,2005,136500
880,1090,0,2,3,980,0,110,,450,0,2005,1090,3,7024,60.0,0.0,49,5,5,1090,,2005,2006,157000
881,1187,530,3,2,902,3,254,,400,2,1990,1717,2,13758,44.0,117.0,36,5,7,1156,,1990,1991,187500
882,808,785,3,3,0,6,808,,389,2,1993,1593,3,9636,,0.0,40,5,6,808,,1992,1993,178000
883,954,795,5,3,0,6,795,,440,3,1997,2230,3,6204,60.0,0.0,188,5,4,795,,1912,1950,118500
884,892,0,3,3,432,1,460,,288,2,1967,892,3,7150,65.0,60.0,0,5,5,892,0.0,1967,1967,100000
885,1709,0,2,0,1238,2,460,,506,0,1999,1709,2,5119,50.0,60.0,65,5,9,1698,,1999,2000,328900
886,1712,0,4,3,528,3,1098,,588,0,2005,1712,3,8393,70.0,122.0,54,5,5,1626,,1959,2005,145000
887,872,521,3,3,0,6,816,,300,3,1955,1393,3,16466,59.0,0.0,0,7,5,816,,1955,1955,135500
888,2217,0,4,1,1494,0,723,,621,3,1970,2217,2,15865,95.0,0.0,207,6,8,2217,,1970,1970,268000
889,1505,0,2,3,1024,6,481,,505,2,1953,1505,3,12160,128.0,90.0,0,4,6,1505,,1953,1953,149500
890,672,252,3,2,0,6,672,,576,3,2003,924,3,8064,60.0,0.0,0,7,5,672,,1949,2006,122900
891,918,765,3,3,619,3,299,,440,2,1978,1683,3,11184,70.0,92.0,0,5,6,918,,1978,1978,172500
892,1068,0,3,3,663,2,396,,264,2,1963,1068,3,8414,70.0,0.0,0,8,6,1059,,1963,2003,154500
893,1383,0,3,2,1064,1,319,,354,3,1954,1383,3,13284,,0.0,116,5,5,1383,,1954,1954,165000
894,1535,0,4,4,0,4,0,,400,3,1979,1535,3,7018,64.0,0.0,0,5,5,0,,1979,1979,118858
895,983,813,4,3,400,1,380,,483,2,1963,1796,3,7056,71.0,415.0,50,5,6,780,,1963,1963,140000
896,951,0,2,3,285,0,666,,327,3,1936,951,3,8765,50.0,0.0,28,6,4,951,,1936,1950,106500
897,1120,1120,6,4,0,4,0,,528,3,1979,2240,3,7018,64.0,0.0,0,5,5,0,,1979,1979,142953
898,2364,0,2,1,2188,2,142,,820,0,2009,2364,0,12919,100.0,760.0,67,5,9,2330,,2009,2010,611657
899,1236,0,3,3,465,1,447,,288,3,1961,1236,3,6993,65.0,0.0,0,7,5,912,,1961,1994,135000
900,858,0,2,3,322,0,536,,684,3,1979,858,3,7340,,0.0,0,6,4,858,,1971,1971,110000
901,1306,0,2,2,860,1,132,,756,3,1968,1306,3,8712,64.0,0.0,0,7,5,992,,1957,2000,153000
902,807,702,3,3,0,6,783,,393,0,2003,1509,2,7875,63.0,0.0,75,5,7,783,0.0,2003,2003,180000
903,1670,0,3,3,0,6,1670,,690,2,2006,1670,2,14859,50.0,27.0,60,5,7,1670,,2006,2006,240000
904,902,0,3,3,599,2,277,,288,3,1967,902,3,6173,,75.0,0,6,5,876,,1967,1967,125500
905,1063,0,3,3,712,5,344,,280,2,1954,1063,3,9920,80.0,110.0,0,5,5,1056,,1954,1954,128000
906,1636,0,3,3,63,2,1560,,865,2,2006,1636,2,13501,116.0,208.0,60,5,8,1623,,2006,2006,255000
907,1037,1020,3,3,223,5,794,0.0,180,0,1936,2057,2,11500,86.0,0.0,0,7,7,1017,,1936,1987,250000
908,902,0,2,0,582,1,282,,484,3,1983,902,3,8885,,0.0,0,5,5,864,,1983,1983,131000
909,742,742,3,3,0,6,742,,390,0,2005,1484,2,12589,149.0,0.0,24,5,6,742,,2005,2005,174000
910,1169,1105,5,3,443,5,662,,480,3,1960,2274,3,11600,80.0,361.0,0,5,5,1105,,1960,1960,154300
911,1268,0,3,0,196,0,1072,,252,3,1978,1268,2,9286,,0.0,0,7,5,1268,,1977,1989,143500
912,1015,0,3,3,489,5,279,,450,3,1925,1015,3,6120,51.0,0.0,0,7,5,768,,1925,1950,88000
913,1001,1001,3,3,284,1,717,,871,3,1949,2002,3,6270,82.0,0.0,0,6,5,1001,,1949,1950,145000
914,612,612,2,0,294,2,318,,528,2,2009,1224,2,3000,30.0,76.0,234,5,6,612,,2009,2009,173733
915,546,546,3,3,0,6,546,,286,3,1970,1092,3,2001,21.0,80.0,0,5,4,546,,1970,1970,75000
916,480,0,2,0,50,1,430,,308,3,1958,480,3,9000,50.0,0.0,0,3,2,480,,1949,1950,35311
917,1229,0,3,3,1059,0,75,,284,2,1956,1229,3,17140,,0.0,0,6,4,1134,,1956,1956,135000
918,1215,912,4,2,744,1,360,,833,2,1991,2127,2,13125,103.0,0.0,192,5,7,1104,,1991,1991,238000
919,1414,0,3,3,798,0,386,,601,3,1990,1414,3,11029,87.0,0.0,51,8,6,1184,,1958,2002,176500
920,936,785,3,3,814,2,114,,471,3,1994,1721,2,8462,70.0,105.0,87,5,6,928,300.0,1994,1994,201000
921,1272,928,4,3,1084,0,188,,0,1,1900,2200,3,8777,67.0,0.0,70,7,5,1272,,1900,2003,145900
922,1316,0,3,3,28,2,1288,,397,0,2005,1316,2,10237,65.0,0.0,0,5,6,1316,,2005,2006,169990
923,1617,0,2,3,1081,3,523,,533,3,1993,1617,2,8012,50.0,0.0,69,5,6,1604,,1993,1994,193000
