Unnamed: 0,1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice
716,1576,978,3,3,0,6,718,60,704,3,1996,2554,3,10800,60,0,48,8,7,718,0,1890,1998,159500
717,1178,0,3,3,1084,1,92,80,439,3,1973,1178,2,10000,80,0,0,6,5,1176,0,1973,2000,157000
718,1325,1093,3,1,1173,2,138,96,983,2,1993,2418,2,10542,96,651,154,5,7,1311,0,1993,1994,341000
719,971,0,3,1,523,6,448,69,300,3,1969,971,3,9920,69,0,0,6,5,971,0,1969,1969,128500
720,1742,0,2,1,1148,2,594,70,564,2,1985,1742,2,6563,70,0,28,5,8,1742,0,1985,1985,275000
721,848,0,1,0,662,2,186,70,420,3,2004,848,2,4426,70,169,0,5,6,848,0,2004,2004,143000
722,864,0,3,3,191,0,673,70,463,3,1994,864,3,8120,70,0,0,7,4,864,0,1970,1970,124500
723,997,0,4,3,0,6,941,60,548,3,1958,1470,3,8172,60,0,0,6,4,941,0,1954,1972,135000
724,1698,0,3,3,1234,2,464,86,768,3,2007,1698,0,13286,86,340,64,5,9,1698,0,2007,2008,320000
725,864,0,3,3,582,6,282,60,660,3,1989,864,2,6960,60,0,0,6,4,864,0,1970,1970,120500
726,1680,0,3,3,808,2,72,70,540,0,1988,1680,2,21695,70,260,44,9,6,880,0,1988,2007,222000
727,1232,0,2,0,724,2,508,64,632,3,2007,1232,2,7314,64,82,0,5,7,1232,0,2007,2007,194500
728,1776,0,4,3,0,6,1584,85,888,3,1968,1776,3,11475,85,95,25,5,5,1584,0,1958,1958,110000
729,848,0,2,3,152,1,628,52,539,3,1962,1208,3,6240,52,0,23,5,4,780,0,1925,1950,103000
730,1616,0,2,3,1180,2,415,39,608,2,1995,1616,2,5389,39,0,152,5,8,1595,0,1995,1996,236500
731,1146,0,3,0,786,2,82,73,438,3,2003,1146,2,9590,73,442,22,5,7,868,0,2003,2003,187500
732,1153,878,3,0,252,0,901,75,541,0,1998,2031,2,11404,75,202,84,5,7,1153,0,1998,1999,222500
733,1144,0,3,3,594,1,270,80,264,2,1961,1144,3,10000,80,0,0,6,5,864,0,1961,1983,131400
734,948,0,3,3,0,6,948,70,300,3,1968,948,3,8978,70,0,0,5,5,948,0,1968,1968,108000
735,888,880,2,2,390,6,490,60,320,3,1914,1768,3,10800,60,0,341,7,7,880,0,1914,1970,163000
736,1040,0,2,4,0,4,0,60,400,3,1950,1040,3,8544,60,0,0,4,3,0,0,1950,1950,93500
737,901,900,3,3,0,6,893,72,800,3,2005,1801,2,10463,72,0,116,5,8,893,0,2005,2005,239900
738,1200,0,3,1,1200,2,0,60,0,1,1987,1200,3,10800,60,0,0,5,5,1200,0,1987,1988,179000
739,864,864,3,3,0,6,864,65,572,2,2004,1728,2,9313,65,0,56,5,7,864,0,2004,2004,190000
740,768,664,2,3,0,6,264,60,360,3,1910,1432,3,9600,60,0,0,7,5,264,0,1910,2002,132000
741,912,0,3,2,832,2,80,65,288,3,1962,912,2,6768,65,0,0,8,6,912,0,1961,1996,142000
742,1349,0,3,3,0,6,1349,65,539,3,2000,1349,3,8450,65,108,55,5,7,1349,0,2000,2001,179000
743,1464,0,3,0,444,0,76,70,480,2,1997,1464,3,12886,70,0,0,6,5,520,0,1963,1999,175000
744,1337,0,2,3,733,2,604,41,462,2,1993,1337,2,5395,41,0,0,5,8,1337,0,1993,1993,180000
745,1540,1175,4,3,770,2,372,70,831,0,1994,2715,2,8963,70,289,204,9,8,1142,0,1976,1996,299800
746,1276,980,4,3,300,2,652,70,554,0,2000,2256,2,8795,70,0,54,5,7,952,0,2000,2000,236000
747,1320,1320,4,3,0,6,1240,65,864,3,1950,2640,2,11700,65,0,0,7,7,1240,0,1880,2003,265979
748,1720,0,3,3,919,2,801,59,527,0,1996,1720,2,10593,59,338,56,5,7,1720,0,1996,1996,260400
749,1088,441,4,4,0,4,0,50,240,3,1945,1529,3,8405,50,0,0,3,4,0,0,1945,1950,98000
750,792,348,3,3,0,6,576,55,0,1,1910,1140,3,8800,55,0,160,7,4,576,0,1910,2004,96500
751,660,660,3,3,0,6,660,70,400,0,2003,1320,2,7750,70,0,48,5,7,660,0,2003,2003,162000
752,1494,0,3,1,1200,2,279,79,576,2,1997,1494,2,9236,79,0,27,5,6,1479,0,1997,1997,217000
753,1060,1038,3,2,0,6,1030,80,878,2,2005,2098,0,10240,80,178,52,5,8,1030,0,2005,2005,275500
754,1026,0,3,3,691,2,335,61,440,2,1969,1026,2,7930,61,0,48,8,6,1026,0,1969,2005,156000
755,742,729,3,3,381,2,348,34,440,3,1999,1471,3,3230,34,894,24,5,6,729,0,1999,1999,172500
756,902,866,3,0,20,2,846,68,578,2,2007,1768,2,10769,68,0,105,5,8,866,0,2007,2007,212000
757,714,672,3,2,438,5,234,70,440,0,1978,1386,3,11616,70,328,0,5,6,672,0,1978,1978,158900
758,757,0,2,3,549,0,195,24,440,3,1999,1501,3,2280,24,360,0,5,7,744,0,1999,1999,179400
759,1328,1203,4,0,888,3,430,65,752,2,1995,2531,2,12257,65,513,98,5,8,1318,0,1995,1995,290000
760,864,0,2,3,612,5,252,70,300,3,2008,864,3,9100,70,0,0,6,6,864,0,1959,1959,127500
761,1301,0,2,2,405,3,740,60,440,3,1965,1301,1,6911,60,0,0,5,5,1145,0,1924,1950,100000
762,783,764,3,2,24,2,732,72,614,3,2009,1547,2,8640,72,0,45,5,7,756,0,2009,2009,215200
763,1268,1097,3,2,1163,2,89,82,856,3,1999,2365,2,9430,82,673,128,5,8,1252,0,1999,1999,337000
764,1494,0,2,0,437,3,1057,30,481,0,1995,1494,0,9549,30,0,30,5,8,1494,0,1995,1996,270000
765,1506,0,2,3,0,6,1498,75,592,3,2008,1506,0,14587,75,284,174,5,9,1498,0,2008,2008,264132
766,980,734,3,3,394,6,586,80,496,3,1988,1714,3,10421,80,42,66,5,7,980,0,1988,1988,196500
767,983,767,4,2,660,0,323,75,423,3,1989,1750,3,12508,75,0,0,7,6,983,0,1940,1985,160000
768,1836,0,3,3,24,2,1836,70,484,0,2004,1836,2,9100,70,0,33,5,7,1860,0,2004,2005,216837
769,1690,1589,4,1,1416,0,234,47,841,0,2003,3279,0,53504,47,603,36,5,8,1650,0,2003,2003,538000
770,858,0,2,0,685,2,173,70,576,3,1983,858,3,7252,70,0,0,5,5,858,120,1982,1982,134900
771,1220,0,2,3,836,3,0,67,396,3,1951,1220,3,8877,67,0,0,5,4,836,0,1951,1951,102000
772,1117,0,3,0,694,0,335,94,672,3,1976,1117,3,7819,94,0,0,5,6,1029,0,1976,1976,107000
773,912,0,2,3,456,5,456,70,275,2,1958,912,3,10150,70,1,0,5,5,912,0,1958,1958,114500
774,1973,0,3,0,0,6,1935,110,895,0,2006,1973,2,14226,110,375,45,5,8,1935,0,2006,2006,395000
775,1204,0,2,3,866,2,338,32,412,3,1998,1204,3,4500,32,320,247,5,6,1204,0,1998,1998,162000
776,1614,0,3,0,20,2,1594,86,865,2,2005,1614,2,11210,86,240,59,5,7,1614,0,2005,2006,221500
777,894,0,3,3,762,0,102,100,440,3,1974,894,3,13350,100,0,0,5,5,864,0,1974,1974,142500
778,2020,0,4,4,0,4,0,60,630,3,1977,2020,3,8400,60,320,0,5,5,0,0,1977,1977,144000
779,1004,0,2,1,975,2,0,78,504,3,1977,1004,3,10530,78,90,0,5,6,975,0,1977,1977,135000
780,1253,0,3,3,0,6,1237,63,402,0,1995,1253,3,7875,63,38,21,5,7,1237,0,1995,1996,176000
781,810,0,3,3,387,0,374,65,484,2,1992,1603,2,7153,65,0,124,5,6,761,0,1992,1992,175900
782,1430,0,3,3,0,6,1413,67,605,2,2001,1430,2,16285,67,0,33,5,7,1413,0,2001,2002,187100
783,1110,0,2,0,1097,2,0,70,602,0,1978,1110,2,9101,70,104,30,6,5,1097,0,1978,1978,165500
784,742,742,3,3,0,6,742,35,0,1,1914,1484,3,6300,35,0,291,6,6,742,0,1914,2001,128000
785,1342,0,3,3,925,5,447,70,457,3,1967,1342,3,9790,70,0,0,5,6,1372,0,1967,1967,161500
786,966,686,4,3,686,3,0,60,416,3,1961,1652,3,10800,60,0,0,6,5,686,0,1915,1950,139000
787,1128,956,4,3,656,2,300,76,618,2,2004,2084,2,10142,76,0,45,5,7,956,0,2004,2004,233000
788,901,0,2,3,0,6,901,50,281,3,1954,901,3,6000,50,0,0,7,4,901,0,1954,2000,107900
789,1111,976,5,1,568,3,264,70,444,0,1966,2087,2,12205,70,157,168,8,6,832,0,1966,2007,187500
790,1145,0,2,3,16,2,1129,43,397,0,2005,1145,2,3182,43,11,16,5,7,1145,0,2005,2006,160200
791,1062,0,3,0,539,0,490,70,539,2,1976,1062,3,11333,70,0,0,5,6,1029,120,1976,1976,146800
792,1127,886,3,0,862,6,255,92,455,3,1997,2013,3,9920,92,0,130,5,7,1117,0,1996,1997,269790
793,1496,0,2,0,0,6,1496,76,474,3,2007,1496,2,9158,76,140,130,5,8,1496,0,2007,2007,225000
794,1086,809,3,3,0,6,712,70,409,0,1994,1895,2,10832,70,0,46,5,7,712,0,1994,1996,194500
795,888,676,3,3,0,6,650,70,476,3,1980,1564,3,8400,70,130,50,6,6,650,0,1980,1981,171000
796,1285,0,3,3,0,6,660,71,528,2,1977,1285,3,8197,71,148,0,5,6,660,0,1977,1977,143500
797,773,0,2,3,570,6,203,57,240,3,1953,773,3,7677,57,0,0,5,5,773,0,1953,1953,110000
798,1966,1174,4,3,0,6,1926,104,820,0,2009,3140,0,13518,104,860,78,5,9,1926,0,2008,2009,485000
799,981,787,3,3,569,0,162,60,240,3,1939,1768,2,7200,60,252,0,7,5,731,0,1937,1950,175000
800,1072,616,4,1,462,2,154,79,603,2,1997,1688,2,12798,79,0,114,5,6,616,0,1997,1997,200000
801,1196,0,2,3,197,3,999,40,440,3,1957,1196,3,4800,40,0,0,7,4,1196,0,1916,1990,109900
802,728,728,3,0,648,2,80,63,410,0,2005,1456,2,8199,63,0,18,5,7,728,36,2005,2005,189000
803,1734,1088,3,1,0,6,1734,107,1020,2,2009,2822,0,13891,107,424,170,5,9,1734,0,2008,2009,582933
804,1128,0,2,3,812,3,124,75,286,3,1954,1128,3,9000,75,0,0,5,5,936,0,1954,1954,118000
805,1428,0,3,3,0,6,1417,91,554,2,2008,1428,0,12274,91,256,60,5,7,1417,0,2008,2008,227680
806,980,0,3,0,661,6,319,75,384,0,1967,980,3,9750,75,0,0,5,5,980,0,1967,1967,135500
807,1072,504,3,1,1309,2,15,144,528,2,1923,1576,2,21384,144,0,312,6,5,1324,0,1923,2004,223500
808,1086,0,3,0,690,0,334,85,484,2,1966,1086,3,13400,85,1047,0,5,5,1024,0,1966,1966,159950
809,1075,1063,2,3,0,6,849,90,360,3,1910,2138,3,8100,90,0,156,5,5,849,0,1898,1965,106000
810,1309,0,3,3,663,0,377,78,484,2,1974,1309,2,10140,78,99,0,6,6,1040,0,1974,1999,181000
811,848,0,1,1,662,2,186,70,420,0,2004,848,2,4438,70,169,0,5,6,848,0,2004,2004,144500
812,1044,0,2,0,0,6,540,66,504,3,1952,1044,1,8712,66,0,0,5,5,540,0,1952,1952,55993
813,1442,0,4,3,608,5,834,75,301,2,1958,1442,3,9750,75,243,0,6,6,1442,0,1958,1958,157900
814,686,564,3,3,0,6,686,45,280,3,1955,1250,1,8248,45,0,0,7,5,686,0,1918,1950,116000
815,1661,0,3,3,0,6,1649,48,598,2,1998,1661,2,12137,48,442,34,5,7,1649,0,1998,1998,224900
816,1008,0,2,3,486,1,522,70,275,3,1954,1008,3,11425,70,0,0,6,5,1008,0,1954,1954,137000
817,1689,0,3,3,1218,2,350,70,857,2,2002,1689,2,13265,70,148,59,5,8,1568,0,2002,2002,271000
818,1052,0,3,0,504,6,506,80,440,3,1971,1052,3,8816,80,80,0,7,6,1010,0,1971,1971,155000
819,1358,0,2,2,733,6,625,44,484,2,2010,1358,2,6371,44,128,35,5,7,1358,0,2009,2010,224000
820,798,0,3,3,0,6,798,72,595,2,2003,1640,2,7226,72,0,45,5,7,798,0,2003,2003,183000
821,936,0,2,3,0,6,936,60,576,3,1974,936,3,6000,60,0,32,4,4,936,0,1953,1953,93000
822,886,847,3,1,0,6,847,70,433,0,2003,1733,2,12394,70,0,48,5,7,847,0,2003,2003,225000
823,944,545,3,3,0,6,778,60,240,3,1940,1489,3,9900,60,0,0,7,6,778,0,1940,1950,139500
824,1489,0,3,3,0,6,1489,81,776,2,2006,1489,2,11216,81,0,140,5,8,1489,0,2006,2006,232600
825,2084,0,2,0,1636,2,442,114,1220,0,2007,2084,0,14803,114,816,45,5,10,2078,0,2007,2008,385000
826,784,0,2,3,784,0,0,50,0,1,1924,784,2,6130,50,0,0,6,5,784,0,1924,1950,109500
827,1434,0,3,3,20,2,1434,65,527,2,2001,1434,2,8529,65,0,39,5,7,1454,0,2001,2001,189000
828,1160,966,3,1,249,3,764,70,538,0,1967,2126,3,28698,70,0,0,5,5,1013,0,1967,1967,185000
829,623,520,2,3,0,6,600,24,480,2,2005,1223,2,2544,24,0,166,5,7,600,0,2005,2005,147400
830,1392,0,3,3,1040,5,352,80,458,2,1957,1392,3,11900,80,387,0,5,6,1392,0,1957,1957,166000
831,600,520,2,3,0,6,600,30,480,2,2005,1200,2,3180,30,0,166,5,7,600,0,2005,2005,151000
832,941,888,3,3,483,2,458,44,613,2,2003,1829,2,9548,44,223,39,6,7,941,0,2003,2003,237000
833,1516,0,3,3,1022,5,494,100,472,2,1964,1516,3,10004,100,180,0,6,6,1516,0,1964,1964,167000
834,1144,0,3,3,572,5,572,75,456,3,1961,1144,3,7875,75,136,0,6,5,1144,0,1961,1961,139950
835,1067,0,2,3,442,1,625,60,436,3,1996,1067,2,9600,60,0,0,7,4,1067,0,1950,1995,128000
836,1559,0,2,3,338,5,1221,90,812,3,1948,1559,3,8100,90,0,116,6,5,1559,0,1948,1973,153500
837,504,483,2,3,330,1,153,21,264,3,1973,987,3,1680,21,158,0,5,6,483,0,1973,1973,100000
838,1099,0,3,3,0,6,1099,75,352,3,1999,1099,2,9525,75,0,0,6,5,1099,0,1995,2006,144000
839,768,432,3,3,352,1,416,70,240,3,1946,1200,3,11767,70,0,0,6,5,768,0,1946,1995,130500
840,810,672,3,3,156,1,516,70,400,3,1934,1482,1,12155,70,0,0,8,6,672,0,1925,1950,140000
841,958,581,3,3,0,6,650,60,686,3,1983,1539,2,10440,60,0,78,8,5,650,0,1904,2002,157500
842,1165,0,3,1,760,5,367,82,490,2,1966,1165,3,9020,82,183,129,7,6,1127,0,1966,1966,174900
843,1800,0,6,3,0,6,1800,80,0,1,1961,1800,3,8000,80,0,0,4,5,1800,0,1961,1961,141000
844,876,540,4,2,0,6,876,100,720,3,1949,1416,3,12665,100,0,0,8,5,876,0,1915,1950,153900
845,1701,0,3,1,1390,0,0,70,611,0,1975,1701,3,16647,70,0,0,5,5,1390,0,1975,1981,171000
846,1006,769,3,3,513,0,227,75,425,3,1993,1775,2,9317,75,137,72,5,7,740,0,1993,1993,213000
847,864,0,2,0,460,1,404,36,338,3,1972,864,3,15523,36,0,0,6,5,864,0,1972,1972,133500
848,1307,1051,5,3,0,6,907,75,360,3,1908,2358,3,45600,75,0,40,8,6,907,0,1908,1997,240000
849,1094,761,3,3,0,6,528,80,512,2,1976,1855,3,9600,80,360,100,7,6,528,0,1976,1994,187000
850,848,0,1,0,659,2,189,36,420,0,2003,848,2,4435,36,170,0,5,6,848,140,2003,2003,131500
851,1456,0,2,1,0,6,1273,70,400,0,2003,1456,2,3196,70,40,20,5,8,1273,143,2003,2003,215000
852,918,728,4,3,364,5,554,53,240,3,1941,1646,3,7128,53,0,0,5,7,918,0,1941,1950,164000
853,1445,0,2,1,564,6,563,70,645,2,1964,1445,3,12095,70,115,0,6,6,1127,0,1964,1964,158000
854,1779,0,3,2,1188,0,575,102,454,3,1955,1779,3,17920,102,0,418,4,5,1763,0,1955,1974,170000
855,1040,0,3,3,659,0,381,70,260,3,1962,1040,3,6897,70,0,104,8,5,1040,0,1962,2010,127000
856,1026,0,3,1,505,2,435,70,576,3,1981,1026,3,10970,70,0,0,6,6,940,0,1978,1978,147000
857,779,702,3,3,0,6,702,65,343,0,1994,1481,3,8125,65,0,36,5,6,702,0,1994,1995,174000
858,1370,0,3,3,0,6,1090,80,479,2,1976,1370,3,10400,80,189,0,5,7,1090,0,1976,1976,152000
859,1512,1142,4,2,619,1,435,70,619,3,1968,2654,2,11029,70,220,65,7,6,1054,0,1968,1984,250000
860,912,514,3,3,0,6,912,55,216,3,1925,1426,2,7642,55,0,240,8,7,912,0,1918,1998,189950
861,1039,0,3,2,841,1,198,75,504,3,1965,1039,3,11625,75,0,0,4,5,1039,0,1965,1965,131500
862,1097,0,3,3,338,2,702,81,480,3,1986,1097,3,9672,81,0,0,5,6,1040,0,1984,1985,152000
863,1148,0,3,3,1148,1,0,70,672,3,1959,1148,3,7931,70,0,0,5,5,1148,0,1959,1959,132500
864,1372,0,3,3,0,6,1372,72,529,0,2008,1372,2,8640,72,0,140,5,7,1372,0,2007,2008,250580
865,1002,0,3,3,828,1,174,70,902,3,1973,1002,3,8750,70,76,0,6,5,1002,0,1970,1970,148500
866,1646,0,3,0,0,6,1638,67,870,2,2007,1646,2,10656,67,274,80,5,8,1638,0,2006,2007,248900
867,1120,0,3,3,932,0,108,85,544,2,1961,1120,1,6970,85,0,0,5,4,1040,0,1961,1961,129000
868,1547,720,2,4,0,4,0,70,672,3,1979,2320,3,14762,70,0,144,6,5,0,0,1948,1950,169000
869,1062,887,3,3,750,2,300,80,574,0,1993,1949,2,9938,80,246,90,5,7,1050,0,1993,1994,236000
870,894,0,2,3,0,6,894,60,308,3,1962,894,3,6600,60,0,0,5,5,894,0,1962,1962,109500
871,878,804,3,3,505,2,299,70,523,2,1998,1682,2,8750,70,116,77,5,6,804,0,1998,1998,200500
872,910,0,3,0,0,6,105,74,414,3,1953,910,2,8892,74,0,0,7,5,105,196,1953,1996,116000
873,1036,0,3,3,375,5,457,60,288,3,1949,1268,3,12144,60,0,28,7,5,832,0,1949,1950,133000
874,676,455,3,3,0,6,676,52,200,3,1941,1131,3,5720,52,0,0,6,5,676,0,1941,1950,66500
875,1426,1184,4,0,64,2,1120,75,550,0,2007,2610,0,9000,75,0,364,5,8,1184,0,2007,2007,303477
876,1040,0,3,1,633,0,431,94,648,3,1963,1040,3,25286,94,0,0,5,4,1064,0,1963,1963,132250
877,1462,0,4,3,1170,2,292,74,738,0,2004,2224,0,8834,74,216,0,5,9,1462,0,2004,2005,350000
878,1155,0,3,0,899,0,210,88,576,3,1987,1155,2,11782,88,0,0,7,5,1109,192,1961,1995,148000
879,864,0,3,3,646,0,218,70,336,3,1978,864,3,7000,70,90,0,8,5,864,0,1978,2005,136500
880,1090,0,2,3,980,0,110,60,450,0,2005,1090,3,7024,60,0,49,5,5,1090,0,2005,2006,157000
881,1187,530,3,2,902,3,254,44,400,2,1990,1717,2,13758,44,117,36,5,7,1156,0,1990,1991,187500
882,808,785,3,3,0,6,808,70,389,2,1993,1593,3,9636,70,0,40,5,6,808,0,1992,1993,178000
883,954,795,5,3,0,6,795,60,440,3,1997,2230,3,6204,60,0,188,5,4,795,0,1912,1950,118500
884,892,0,3,3,432,1,460,65,288,2,1967,892,3,7150,65,60,0,5,5,892,0,1967,1967,100000
885,1709,0,2,0,1238,2,460,50,506,0,1999,1709,2,5119,50,60,65,5,9,1698,0,1999,2000,328900
886,1712,0,4,3,528,3,1098,70,588,0,2005,1712,3,8393,70,122,54,5,5,1626,0,1959,2005,145000
887,872,521,3,3,0,6,816,59,300,3,1955,1393,3,16466,59,0,0,7,5,816,0,1955,1955,135500
888,2217,0,4,1,1494,0,723,95,621,3,1970,2217,2,15865,95,0,207,6,8,2217,0,1970,1970,268000
889,1505,0,2,3,1024,6,481,128,505,2,1953,1505,3,12160,128,90,0,4,6,1505,0,1953,1953,149500
890,672,252,3,2,0,6,672,60,576,3,2003,924,3,8064,60,0,0,7,5,672,0,1949,2006,122900
891,918,765,3,3,619,3,299,70,440,2,1978,1683,3,11184,70,92,0,5,6,918,0,1978,1978,172500
892,1068,0,3,3,663,2,396,70,264,2,1963,1068,3,8414,70,0,0,8,6,1059,0,1963,2003,154500
893,1383,0,3,2,1064,1,319,70,354,3,1954,1383,3,13284,70,0,116,5,5,1383,0,1954,1954,165000
894,1535,0,4,4,0,4,0,64,400,3,1979,1535,3,7018,64,0,0,5,5,0,0,1979,1979,118858
895,983,813,4,3,400,1,380,71,483,2,1963,1796,3,7056,71,415,50,5,6,780,0,1963,1963,140000
896,951,0,2,3,285,0,666,50,327,3,1936,951,3,8765,50,0,28,6,4,951,0,1936,1950,106500
897,1120,1120,6,4,0,4,0,64,528,3,1979,2240,3,7018,64,0,0,5,5,0,0,1979,1979,142953
898,2364,0,2,1,2188,2,142,100,820,0,2009,2364,0,12919,100,760,67,5,9,2330,0,2009,2010,611657
899,1236,0,3,3,465,1,447,65,288,3,1961,1236,3,6993,65,0,0,7,5,912,0,1961,1994,135000
900,858,0,2,3,322,0,536,70,684,3,1979,858,3,7340,70,0,0,6,4,858,0,1971,1971,110000
901,1306,0,2,2,860,1,132,64,756,3,1968,1306,3,8712,64,0,0,7,5,992,0,1957,2000,153000
902,807,702,3,3,0,6,783,63,393,0,2003,1509,2,7875,63,0,75,5,7,783,0,2003,2003,180000
903,1670,0,3,3,0,6,1670,50,690,2,2006,1670,2,14859,50,27,60,5,7,1670,0,2006,2006,240000
904,902,0,3,3,599,2,277,70,288,3,1967,902,3,6173,70,75,0,6,5,876,0,1967,1967,125500
905,1063,0,3,3,712,5,344,80,280,2,1954,1063,3,9920,80,110,0,5,5,1056,0,1954,1954,128000
906,1636,0,3,3,63,2,1560,116,865,2,2006,1636,2,13501,116,208,60,5,8,1623,0,2006,2006,255000
907,1037,1020,3,3,223,5,794,86,180,0,1936,2057,2,11500,86,0,0,7,7,1017,0,1936,1987,250000
908,902,0,2,0,582,1,282,70,484,3,1983,902,3,8885,70,0,0,5,5,864,0,1983,1983,131000
909,742,742,3,3,0,6,742,149,390,0,2005,1484,2,12589,149,0,24,5,6,742,0,2005,2005,174000
910,1169,1105,5,3,443,5,662,80,480,3,1960,2274,3,11600,80,361,0,5,5,1105,0,1960,1960,154300
911,1268,0,3,0,196,0,1072,70,252,3,1978,1268,2,9286,70,0,0,7,5,1268,0,1977,1989,143500
912,1015,0,3,3,489,5,279,51,450,3,1925,1015,3,6120,51,0,0,7,5,768,0,1925,1950,88000
913,1001,1001,3,3,284,1,717,82,871,3,1949,2002,3,6270,82,0,0,6,5,1001,0,1949,1950,145000
914,612,612,2,0,294,2,318,30,528,2,2009,1224,2,3000,30,76,234,5,6,612,0,2009,2009,173733
915,546,546,3,3,0,6,546,21,286,3,1970,1092,3,2001,21,80,0,5,4,546,0,1970,1970,75000
916,480,0,2,0,50,1,430,50,308,3,1958,480,3,9000,50,0,0,3,2,480,0,1949,1950,35311
917,1229,0,3,3,1059,0,75,70,284,2,1956,1229,3,17140,70,0,0,6,4,1134,0,1956,1956,135000
918,1215,912,4,2,744,1,360,103,833,2,1991,2127,2,13125,103,0,192,5,7,1104,0,1991,1991,238000
919,1414,0,3,3,798,0,386,87,601,3,1990,1414,3,11029,87,0,51,8,6,1184,0,1958,2002,176500
920,936,785,3,3,814,2,114,70,471,3,1994,1721,2,8462,70,105,87,5,6,928,300,1994,1994,201000
921,1272,928,4,3,1084,0,188,67,0,1,1900,2200,3,8777,67,0,70,7,5,1272,0,1900,2003,145900
922,1316,0,3,3,28,2,1288,65,397,0,2005,1316,2,10237,65,0,0,5,6,1316,0,2005,2006,169990
923,1617,0,2,3,1081,3,523,50,533,3,1993,1617,2,8012,50,0,69,5,6,1604,0,1993,1994,193000
924,1686,0,3,3,625,1,1061,79,612,3,1980,1686,3,10240,79,157,131,6,6,1686,0,1980,1980,207500
925,1126,0,3,0,759,0,367,70,540,2,1977,1126,0,15611,70,0,0,6,5,1126,0,1977,1977,175000
926,1234,1140,4,3,0,6,1181,93,656,0,2003,2374,0,11999,93,340,100,5,8,1181,0,2003,2004,285000
927,1098,880,4,3,552,1,280,70,486,2,1968,1978,3,9900,70,342,43,5,7,832,0,1968,1968,176000
928,1788,0,3,0,0,6,1753,70,522,2,2001,1788,0,11838,70,0,151,5,8,1753,0,2001,2001,236500
929,1243,993,4,3,0,6,964,70,642,0,1997,2236,2,13006,70,285,0,5,7,964,0,1997,1997,222000
930,1466,0,3,0,16,2,1450,73,610,0,2007,1466,2,8925,73,0,18,5,8,1466,0,2007,2007,201000
931,925,0,2,3,623,1,302,70,429,3,1965,925,3,9100,70,0,0,6,5,925,0,1965,1965,117500
932,1905,0,3,3,0,6,1905,84,788,0,2006,1905,0,11670,84,302,191,5,9,1905,0,2006,2006,320000
933,1500,0,3,0,20,2,1480,63,570,2,2004,1500,2,8487,63,210,36,5,7,1500,0,2004,2004,190000
934,2069,0,4,1,425,2,160,313,505,2,1960,2069,2,27650,313,0,0,7,7,585,0,1960,2007,242000
935,747,0,1,2,0,6,600,52,528,3,1953,747,3,5825,52,108,0,5,4,600,0,1926,1953,79900
936,1200,0,2,3,833,6,343,67,555,2,2003,1200,2,10083,67,0,41,5,7,1176,0,2003,2003,184900
937,1113,858,3,2,341,2,772,75,689,2,2005,1971,2,9675,75,0,48,5,7,1113,0,2005,2005,253000
938,1391,571,3,2,464,2,927,73,868,2,2006,1962,2,8760,73,0,90,5,7,1391,0,2006,2006,239799
939,1207,1196,3,2,0,6,1032,70,349,3,1940,2403,3,24090,70,0,0,7,7,1032,0,1940,1950,244400
940,1728,0,4,1,1164,5,564,55,574,3,1976,1728,3,12640,55,0,0,5,6,1728,0,1976,1976,150900
941,1038,1022,3,3,772,0,220,70,390,2,1999,2060,2,8755,70,298,0,5,7,992,0,1999,1999,214000
942,1440,0,4,1,1440,6,0,42,0,1,1977,1440,3,7711,42,0,0,3,4,1440,0,1977,1977,150000
943,1632,0,4,0,0,6,1632,100,576,3,1967,1632,3,25000,100,0,0,4,5,1632,0,1967,1967,143000
944,1344,0,3,3,552,2,267,70,525,2,1958,1344,2,14375,70,541,118,6,6,819,0,1958,1958,137500
945,1188,561,3,3,1088,3,0,98,456,3,1963,1869,3,8820,98,0,0,6,5,1088,0,1890,1996,124900
946,1144,0,3,0,771,6,373,70,796,2,1959,1144,3,8163,70,128,0,6,5,1144,0,1959,1959,143000
947,1629,0,3,0,1300,2,316,85,808,0,2002,1629,2,14536,85,236,252,5,8,1616,0,2002,2003,270000
948,936,840,3,3,0,6,936,65,474,2,2002,1776,2,14006,65,144,96,5,7,936,0,2002,2002,192500
949,1381,0,3,3,982,0,179,78,676,3,1972,1381,2,9360,78,0,0,7,6,1161,0,1972,2006,197500
950,864,0,3,3,582,0,282,60,720,2,1980,864,2,7200,60,0,0,8,5,864,0,1950,2002,129000
951,965,0,3,3,641,1,187,60,300,3,1979,965,3,7800,60,0,0,5,5,828,0,1965,1965,119900
952,768,0,2,0,660,6,108,60,396,0,1974,768,3,7200,60,0,0,8,5,768,0,1972,2003,133900
953,1168,800,3,0,529,6,255,70,530,2,1969,1968,3,11075,70,232,189,4,5,784,0,1969,1969,172000
954,980,0,4,1,945,6,0,35,0,1,1975,980,3,9400,35,250,0,5,6,945,0,1975,1975,127500
955,979,979,4,3,484,5,495,82,492,3,1946,1958,3,7136,82,423,0,6,6,979,0,1946,1950,145000
